tsne_1,tsne_2,Task,Class,Image
-32.05603,-9.73795,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z2_UU/img/IMG_053382.tif
-20.959148,-35.941376,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z9_UU/img/IMG_053768.tif
-11.9982,-8.9220295,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z12_UA/img/IMG_053959.tif
-30.112722,-34.908253,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z12_UA/img/IMG_053978.tif
-24.809265,-32.382908,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z12_UA/img/IMG_053944.tif
-5.9466453,-35.207977,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z12_UA/img/IMG_053958.tif
-19.891531,-23.074646,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z4_UA/img/IMG_053439.tif
-42.14282,-2.0745823,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z4_UA/img/IMG_053441.tif
-46.556866,-1.5800221,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z17_AF/img/IMG_054341.tif
-15.785368,-41.119354,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z12_UA/img/IMG_053968.tif
-5.2969365,-21.208632,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z2_UU/img/IMG_053387.tif
-41.70057,3.3680987,16,Agricultural,/scratcht/FLAIR_1/train/D078_2021/Z9_UU/img/IMG_053783.tif
-1.692594,3.3858142,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z19_FU/img/IMG_054467.tif
4.3566275,2.9060512,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z16_UU/img/IMG_054316.tif
-8.646651,13.649646,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z2_UU/img/IMG_053343.tif
-17.825487,16.003206,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z16_UU/img/IMG_054334.tif
-2.20343,2.7023203,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z19_FU/img/IMG_054468.tif
-9.67599,16.179764,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z2_UU/img/IMG_053344.tif
-1.6379063,2.7155154,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z19_FU/img/IMG_054463.tif
-2.1392732,2.671078,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z19_FU/img/IMG_054478.tif
3.774789,-0.4657642,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z19_FU/img/IMG_054481.tif
-2.2259488,2.6248763,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z19_FU/img/IMG_054466.tif
-2.1079333,2.941709,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z19_FU/img/IMG_054469.tif
-9.522837,14.268262,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z14_UU/img/IMG_054083.tif
36.20878,8.925237,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z15_UU/img/IMG_054142.tif
-8.555867,12.579309,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z20_UF/img/IMG_054570.tif
-10.410109,15.1650505,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z19_FU/img/IMG_054479.tif
5.3750343,3.1050088,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z14_UU/img/IMG_054058.tif
-3.3562682,4.7155256,16,Natural,/scratcht/FLAIR_1/train/D078_2021/Z19_FU/img/IMG_054465.tif
-24.35463,-8.335747,16,Herbeceous,/scratcht/FLAIR_1/train/D078_2021/Z14_UU/img/IMG_054076.tif
-10.878121,-9.126167,16,Herbeceous,/scratcht/FLAIR_1/train/D078_2021/Z24_UF/img/IMG_054842.tif
8.079327,-39.2813,16,Herbeceous,/scratcht/FLAIR_1/train/D078_2021/Z10_UA/img/IMG_053832.tif
4.6587515,-40.06581,16,Herbeceous,/scratcht/FLAIR_1/train/D078_2021/Z13_UA/img/IMG_054007.tif
-5.755756,-29.554108,16,Herbeceous,/scratcht/FLAIR_1/train/D078_2021/Z17_AF/img/IMG_054338.tif
-25.999542,37.382664,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028854.tif
-49.975716,-46.280178,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028857.tif
-5.4328346,-39.83466,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z20_AU/img/IMG_028394.tif
-57.56937,-32.856297,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028795.tif
-49.95425,-46.266876,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028842.tif
-43.281975,-42.623386,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027637.tif
-42.57116,-44.102737,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027583.tif
-36.032944,-0.3247369,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028871.tif
-38.965443,-46.353607,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027601.tif
-5.911642,-26.96286,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z20_AU/img/IMG_028393.tif
-12.616317,-36.315548,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z20_AU/img/IMG_028385.tif
-38.82352,-46.325733,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027595.tif
-5.3598104,-39.55528,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z20_AU/img/IMG_028384.tif
-31.664543,-3.8233447,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028799.tif
-52.115585,-50.548187,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027568.tif
-36.439224,-51.897686,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027571.tif
-39.13438,-45.306812,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027606.tif
-38.816204,-45.179905,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027635.tif
-40.981552,-44.209675,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027602.tif
-25.751865,-14.426614,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027555.tif
-40.190006,-45.25009,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z14_AU/img/IMG_028112.tif
-44.191914,-41.9082,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027558.tif
-46.264515,-39.60792,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027575.tif
-4.0778704,-42.82007,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z20_AU/img/IMG_028395.tif
-46.13583,-40.06715,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027576.tif
-39.561,-46.437405,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027594.tif
-41.290356,-44.88203,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027593.tif
-38.7306,-45.101032,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027628.tif
-41.37486,-45.634308,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z14_AU/img/IMG_028095.tif
-39.89659,-45.611877,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027590.tif
-45.929432,-40.04149,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027556.tif
-41.230682,-40.760483,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027612.tif
-12.845489,-40.66244,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z20_AU/img/IMG_028373.tif
-39.289227,-46.277084,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027600.tif
-57.515152,-32.852566,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028764.tif
-1.3750819,-29.861185,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027544.tif
-41.793934,-44.33939,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027603.tif
-40.754776,-44.48087,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027604.tif
-46.655518,-40.462017,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027557.tif
28.106178,-10.633029,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028767.tif
-42.547844,-40.257713,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027631.tif
-41.067413,-45.20571,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027611.tif
-29.374968,2.1963081,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028880.tif
-40.7692,-44.80813,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027592.tif
-38.186474,-44.747456,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027564.tif
-42.365047,-43.276356,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027584.tif
-18.661297,-40.426994,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027573.tif
-42.80165,-44.02488,17,Agricultural,/scratcht/FLAIR_1/train/D044_2020/Z1_AA/img/IMG_027547.tif
20.060535,32.17274,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z3_UN/img/IMG_027674.tif
4.077321,43.705296,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027899.tif
19.307497,58.975677,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z11_UU/img/IMG_028003.tif
-24.842375,67.73804,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z7_UU/img/IMG_027774.tif
-23.16994,55.60648,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028306.tif
-28.880238,51.098053,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028263.tif
-25.80201,69.36499,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z2_UN/img/IMG_027649.tif
-18.043604,58.03122,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028350.tif
-10.27901,58.988583,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028250.tif
-4.665093,42.342934,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028351.tif
-3.5878398,54.366905,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z11_UU/img/IMG_028004.tif
-6.647776,81.87705,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z28_UU/img/IMG_028931.tif
4.955944,46.521996,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028353.tif
19.851791,25.822577,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027913.tif
11.54176,64.053055,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z11_UU/img/IMG_027984.tif
-22.68917,56.336697,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z13_UU/img/IMG_028045.tif
-12.788823,33.648716,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z5_UU/img/IMG_027734.tif
-4.620077,66.110374,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z4_UU/img/IMG_027701.tif
-10.05564,58.695477,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028236.tif
-27.454592,71.12015,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z2_UN/img/IMG_027645.tif
-31.150011,59.03173,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z21_UU/img/IMG_028438.tif
-10.8678665,67.71215,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z21_UU/img/IMG_028469.tif
19.941269,25.731009,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027914.tif
-19.364506,58.616703,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028307.tif
-18.214157,69.34195,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z2_UN/img/IMG_027642.tif
26.39227,29.30761,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z20_AU/img/IMG_028380.tif
-15.376628,79.38125,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z25_UU/img/IMG_028640.tif
-6.306832,56.07102,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027853.tif
-1.365036,72.05815,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027839.tif
-6.6256056,81.43549,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z28_UU/img/IMG_028922.tif
-29.74763,55.869965,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028819.tif
4.0249534,42.070602,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027891.tif
-29.833923,55.750397,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028850.tif
-10.766953,71.96049,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028232.tif
-21.892328,57.477673,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z7_UU/img/IMG_027773.tif
-19.976414,65.55131,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028261.tif
5.269889,58.63285,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z6_UU/img/IMG_027741.tif
-10.38818,56.45959,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z13_UU/img/IMG_028058.tif
4.0291014,43.22737,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027880.tif
15.531716,29.190464,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027901.tif
-29.238152,48.109463,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z13_UU/img/IMG_028043.tif
-28.774828,54.009354,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028321.tif
4.6788063,41.97573,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027906.tif
-9.388705,74.744514,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z7_UU/img/IMG_027782.tif
2.2166448,36.914886,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027904.tif
1.5416737,37.060085,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027927.tif
18.927572,37.08236,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z20_AU/img/IMG_028399.tif
-7.046453,32.255505,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028820.tif
-20.591347,57.417755,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028314.tif
13.04133,24.47612,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z3_UN/img/IMG_027676.tif
-25.237883,67.68573,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z7_UU/img/IMG_027776.tif
-7.9225807,47.156345,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z11_UU/img/IMG_027995.tif
10.412095,45.318195,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z30_UU/img/IMG_029016.tif
-18.500162,38.939743,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028805.tif
-23.88545,60.173206,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028338.tif
-26.659225,36.488457,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028808.tif
-24.420044,67.52707,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z2_UN/img/IMG_027646.tif
-3.4276147,55.180294,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z11_UU/img/IMG_027994.tif
-10.1922865,57.155693,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z21_UU/img/IMG_028457.tif
-4.2870126,57.454205,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z21_UU/img/IMG_028502.tif
-22.711576,67.66392,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z2_UN/img/IMG_027647.tif
-11.307908,41.0136,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z13_UU/img/IMG_028082.tif
-48.17134,-15.564019,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028837.tif
-19.607843,57.957542,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028277.tif
-24.387493,67.69023,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z7_UU/img/IMG_027771.tif
-2.7144847,67.92485,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028339.tif
-22.591848,65.91714,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z21_UU/img/IMG_028503.tif
24.56302,30.665453,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z3_UN/img/IMG_027670.tif
4.850051,43.452118,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027900.tif
-21.935123,58.223446,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028237.tif
-22.638454,62.156464,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028268.tif
-18.26453,55.49018,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028309.tif
-25.192951,68.34157,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z7_UU/img/IMG_027772.tif
-22.00562,57.99603,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028284.tif
6.7002,52.730648,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z4_UU/img/IMG_027692.tif
-52.482533,22.40061,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028885.tif
-28.876522,50.906513,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028264.tif
4.795757,44.464268,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027896.tif
6.7893453,58.96874,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z6_UU/img/IMG_027750.tif
-22.610046,62.016815,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028253.tif
-7.512204,57.890972,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z7_UU/img/IMG_027780.tif
20.069553,25.89397,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027902.tif
-19.639027,68.285805,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z5_UU/img/IMG_027737.tif
-21.948082,47.62721,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027851.tif
-6.5251794,61.97605,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028328.tif
-22.896421,64.568115,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z2_UN/img/IMG_027641.tif
-7.4751534,57.659107,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z7_UU/img/IMG_027781.tif
-10.185981,51.05036,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z11_UU/img/IMG_027975.tif
-22.013762,46.60174,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z11_UU/img/IMG_027993.tif
-9.533218,74.98479,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z30_UU/img/IMG_029039.tif
-5.9369926,81.40327,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z28_UU/img/IMG_028935.tif
-52.48575,22.367596,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028868.tif
7.677593,59.214813,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z6_UU/img/IMG_027752.tif
3.537061,40.576687,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027888.tif
-14.228185,62.171772,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z4_UU/img/IMG_027693.tif
7.8236094,81.09557,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z32_UU/img/IMG_029227.tif
-5.397419,72.48917,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027872.tif
19.47184,25.051632,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z3_UN/img/IMG_027671.tif
22.939749,31.802168,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z3_UN/img/IMG_027675.tif
-8.453745,74.644585,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027897.tif
12.897272,42.62191,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z16_UF/img/IMG_028144.tif
19.755375,40.261944,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z8_UF/img/IMG_027814.tif
-22.402218,55.401615,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028222.tif
-22.599798,58.210007,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028283.tif
-0.9439896,48.561504,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z13_UU/img/IMG_028077.tif
-2.82351,40.200863,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027905.tif
-11.990242,72.21326,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z21_UU/img/IMG_028482.tif
-0.5925919,52.09692,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z2_UN/img/IMG_027640.tif
-11.324763,80.710655,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z28_UU/img/IMG_028917.tif
5.269348,46.153107,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027921.tif
-9.974761,56.820477,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z21_UU/img/IMG_028471.tif
7.484603,59.026608,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z6_UU/img/IMG_027747.tif
-23.958982,60.27033,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028323.tif
7.897437,58.8007,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z6_UU/img/IMG_027745.tif
-52.48356,22.392572,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028851.tif
-6.8883114,73.511665,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z30_UU/img/IMG_029050.tif
-31.13479,59.102486,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z21_UU/img/IMG_028448.tif
-20.674587,57.00005,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028281.tif
-9.484693,58.407078,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028335.tif
3.969362,43.299477,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027879.tif
-16.817722,59.07086,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028248.tif
-8.081665,80.379425,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z28_UU/img/IMG_028915.tif
-12.3420725,57.85558,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028213.tif
3.5724442,42.660458,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027882.tif
-12.209943,57.85169,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028228.tif
-16.815775,57.546764,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z21_UU/img/IMG_028416.tif
-9.931653,80.5193,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z28_UU/img/IMG_028920.tif
-7.696339,79.098076,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z29_UN/img/IMG_028944.tif
5.3017416,72.40305,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z30_UU/img/IMG_029004.tif
-19.318092,58.55762,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028336.tif
21.68599,27.769121,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z3_UN/img/IMG_027665.tif
-19.528357,57.554943,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028300.tif
-11.85207,39.10651,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z5_UU/img/IMG_027721.tif
0.48596817,55.84353,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028352.tif
2.4139202,45.48402,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z4_UU/img/IMG_027704.tif
-52.482815,22.393473,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028877.tif
-0.55017114,59.363705,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028223.tif
-52.488598,22.340631,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z26_AA/img/IMG_028866.tif
-16.193562,47.865246,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z13_UU/img/IMG_028080.tif
-9.437857,80.626465,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z29_UN/img/IMG_028938.tif
12.753934,37.85019,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027922.tif
3.3242292,43.051556,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027878.tif
-22.35969,57.34372,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028269.tif
-0.35249156,60.077972,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028270.tif
10.287788,46.89035,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z30_UU/img/IMG_029006.tif
-13.279388,67.42138,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z7_UU/img/IMG_027785.tif
-9.155673,80.66288,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z28_UU/img/IMG_028928.tif
-19.632359,49.667404,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z5_UU/img/IMG_027730.tif
-10.048149,59.52056,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z19_UU/img/IMG_028355.tif
12.707824,38.07535,17,Anthropized,/scratcht/FLAIR_1/train/D044_2020/Z9_UU/img/IMG_027923.tif
